"","X","Y","OBJECTID","RELI","B14BTOT","Count_","IPTA","WGSlong","WGSlat"
"122",508100,137900,83,50811379,15,0,0,6.2439458347456,46.3861693943534
"123",507900,163200,295024,50791632,15,1,0,6.23630691990833,46.613704086983
"124",507800,163000,85,50781630,9,2,0,6.23504171179792,46.6118913978549
"125",557600,177000,98398,55761770,26,0,0,6.88381336806135,46.7428401997049
"126",557400,178400,98399,55741784,4,0,0,6.88106620457089,46.7554207738218
"127",547500,161400,295025,54751614,3,1,0,6.75343855686531,46.6017966998108
"128",507800,147900,86,50781479,17,1,0,6.23805759885942,46.4760738983108
"129",510200,163800,87,51021638,8,1,0,6.26621095894251,46.6194138229257
"130",563300,186400,229484,56331864,12,1,0,6.95764465211869,46.8277336380013
"131",557300,173300,98401,55731733,3,0,0,6.88023236258996,46.7095386291476
"132",548800,149900,229485,54881499,28,1,0,6.77168011443598,46.4984519613435
"133",513100,145300,88,51311453,7,0,0,6.30754939495514,46.4533960920292
"134",515100,146000,89,51511460,37,2,0,6.33344948547638,46.4599486983576
"135",513600,151800,90,51361518,6,0,0,6.3128427228411,46.5119261883213
"136",513700,146700,91,51371467,88,1,0,6.31509699393437,46.4660661793258
"137",511900,148000,92,51191480,3,0,0,6.29141870567008,46.4775250120325
"138",514100,169300,93,51411693,4,0,0,6.316094873482,46.6693969521069
"139",558100,147100,98406,55811471,14,2,0,6.89307577868921,46.4739111916763
"140",528400,152500,229490,52841525,4,3,1,6.50555842130679,46.5199688238864
"141",515400,146600,94,51541466,16,1,0,6.33724459997162,46.4653834704941
"142",556900,146400,262262,55691464,16,3,0,6.87751680481728,46.4675383140796
"143",516400,148800,95,51641488,3,0,0,6.34986434103659,46.4852974068289
"144",518600,173600,96,51861736,4,1,0,6.37413121995409,46.7086379018209
"145",536100,153500,295035,53611535,41,1,0,6.60575710405104,46.5297431125931
"146",558200,146200,98409,55821462,47,9,0,6.89445904613611,46.4658215767076
"147",516800,149400,97,51681494,6,0,0,6.35496519949554,46.4907440557753
"148",558100,144900,98410,55811449,18,2,0,6.89327483095214,46.4541213113139
"149",543800,189900,163953,54381899,4,0,0,6.70165795614429,46.8578554653598
"150",517000,149900,98,51701499,5,0,0,6.35748012173334,46.4952662452293
"151",518300,146500,99,51831465,3,0,0,6.37501206690062,46.4648438066125
"152",515900,157600,100,51591576,3,0,0,6.34175141049529,46.5643883851673
"153",503600,130300,196726,50361303,4,2,1,6.18703187672642,46.3171801839196
"154",519100,149200,101,51911492,7,0,0,6.38495375856933,46.4892268223939
"155",558500,136200,98414,55851362,10,0,0,6.89925920568943,46.3758861438891
"156",562100,144800,229498,56211448,3,1,0,6.94534478214525,46.4534598505053
"157",519600,149800,102,51961498,127,1,0,6.39136094067484,46.494683905727
"158",556700,145700,163957,55671457,3,1,0,6.87497854050365,46.4612286524131
"159",558700,145100,98415,55871451,24,3,0,6.90106623603359,46.4559576269456
"160",547400,190600,327813,54741906,9,1,0,6.74878340647598,46.8644462858334
"161",560800,180000,262271,56081800,22,1,0,6.92542890986155,46.770021774784
"162",537700,151300,229500,53771513,30,4,0,6.62690677075044,46.5101046664602
"163",520400,150600,103,52041506,19,0,0,6.40164266241871,46.5019753142783
"164",519600,175000,104,51961750,35,0,0,6.3869617419862,46.7213517147231
"165",520700,152500,105,52071525,3,0,0,6.40522451403272,46.5191010727762
"166",518800,149400,106,51881494,6,1,0,6.38101177424189,46.4909894832197
"167",564400,126600,163961,56441266,5,0,0,6.9766742738636,46.2898685644714
"168",519400,149600,107,51941496,28,1,0,6.38879094270556,46.4928609080329
"169",521100,163400,108,52111634,26,1,0,6.40857203304411,46.6171917622098
"170",559000,145800,98421,55901458,5,1,0,6.90490902448127,46.4622728303757
"171",550300,168600,196734,55031686,8,0,0,6.78920311527571,46.6667764640057
"172",520100,147700,109,52011477,5,2,0,6.39823573555623,46.4758546130746
"173",559900,177400,98423,55991774,9,0,0,6.91387402385955,46.7465805897591
"174",522900,157200,110,52291572,3,1,0,6.43310618677656,46.5616338706152
"175",523900,150600,111,52391506,4,0,0,6.44723413432048,46.5023821645934
"176",522800,151300,112,52281513,3,0,0,6.43278842420248,46.5085526760514
"177",526000,149900,113,52601499,29,0,0,6.47470136057599,46.4963210439596
"178",569200,192100,229510,56921921,34,0,0,7.03458433653774,46.8793054854261
"179",560000,147000,98427,56001470,3,1,0,6.91782272851111,46.4731277580167
"180",524900,148800,115,52491488,61,2,0,6.46055266372338,46.4863042082516
"181",559500,177500,98428,55951775,3,0,0,6.90863079844535,46.7474559380158
"182",524400,150400,116,52441504,8,0,0,6.45377995705422,46.5006398129653
"183",525100,152200,117,52511522,4,0,0,6.4626064031993,46.5169093020378
"184",557500,146000,327827,55751460,9,1,0,6.88536467362014,46.4639784743382
"185",560500,138000,98430,56051380,52,0,0,6.92509947871042,46.3921985711454
"186",507300,144600,196744,50731446,3,1,0,6.23220853477483,46.4463228903275
"187",526900,151300,118,52691513,47,4,0,6.48620239956426,46.5090127963514
"188",527000,150700,119,52701507,142,3,0,6.48759993084233,46.5036267373724
"189",527400,167600,120,52741676,3,0,0,6.49014943781835,46.6556843975302
"190",560800,176400,98434,56081764,5,1,0,6.92573693947883,46.7376388395085
"191",533900,165600,229518,53391656,8,1,0,6.57534937256243,46.6383693895321
"192",527500,151700,121,52751517,11,2,0,6.49395641703968,46.5126760070503
"193",528300,167700,122,52831677,3,0,0,6.50189082766961,46.6566811197683
"194",528100,186000,123,52811860,32,1,0,6.49640740951992,46.8212647763649
"195",528400,185700,124,52841857,26,2,0,6.50038545875015,46.8185986843359
"196",560800,142700,98437,56081427,10,4,0,6.92860256315215,46.4344946896544
"197",527900,186400,125,52791864,13,0,0,6.49372359787036,46.8248410386387
"198",536200,153600,295064,53621536,144,3,0,6.60704660530797,46.5306521605773
"199",560900,134500,98438,56091345,31,3,0,6.93059425600645,46.3607379851595
"200",527900,155300,126,52791553,7,0,0,6.49860604116077,46.5451010360535
"201",529700,152800,127,52971528,3,2,1,6.52245258236279,46.5228050864786
"202",505400,161400,327837,50541614,10,0,0,6.20404543712278,46.5971648748241
"203",530000,178300,128,53001783,52,0,0,6.52248215033228,46.7522072527707
"204",530000,157900,129,53001579,5,0,0,6.52558865215495,46.5687109493583
"205",560900,144100,98442,56091441,5,1,0,6.92978553333562,46.4470941315663
"206",529800,171900,130,52981719,12,2,0,6.52084445799843,46.6946190856627
"207",581100,148400,163986,58111484,3,0,0,7.19249235918927,46.4866488476175
"208",528900,157800,131,52891578,5,1,0,6.51125749693699,46.5676954358506
"209",530200,162300,132,53021623,9,1,0,6.52753079322068,46.6083097149825
"210",561300,137600,98446,56131376,5,1,0,6.93553328512373,46.3886470049983
"211",530500,166800,133,53051668,16,1,0,6.53076681417595,46.6488182562726
"212",528400,159700,262302,52841597,16,0,0,6.50444143650455,46.5847324974245
"213",530700,166800,134,53071668,6,0,0,6.53337915790007,46.6488390372513
"214",530900,153900,135,53091539,23,1,0,6.53792564022439,46.5328245297867
"215",578800,133200,327846,57881332,3,1,0,7.16323308420747,46.3498474350046
"216",531000,154100,136,53101541,54,1,0,6.53919913516991,46.5346338473582
"217",505000,140900,163992,50501409,8,1,0,6.2030387310398,46.4127212512543
"218",532200,163300,138,53221633,9,0,0,6.55348750201301,46.6175105645964
"219",536100,163400,163994,53611634,6,0,0,6.60438533998027,46.6187943469909
"220",532300,156000,139,53231560,64,0,0,6.55586500653233,46.5518571500699
"221",532600,152700,140,53261527,16,2,0,6.56025815540816,46.5222038245776
"222",559800,193100,196767,55981931,6,1,0,6.91118457760927,46.8877988738587
"223",533800,154200,141,53381542,265,4,0,6.57568070262433,46.535816143724
"224",551000,168100,295080,55101681,3,0,0,6.79840296678713,46.6623305850735
"225",533700,173300,142,53371733,30,1,0,6.57162644463093,46.7076108689433
"226",533500,180000,143,53351800,3,1,0,6.56803921842125,46.767856893975
"227",533300,179900,144,53331799,46,1,0,6.56543566116966,46.7669374195303
"228",533500,153200,145,53351532,3,1,0,6.57191431489187,46.5267913534115
"229",535600,186700,229542,53561867,25,1,0,6.59458621789131,46.8283288624664
"230",562500,183600,98459,56251836,5,0,0,6.94738977679764,46.8025024697322
"231",534700,179900,146,53471799,3,1,0,6.58376226841632,46.7670760603557
"232",540800,196600,262315,54081966,3,0,0,6.6614498111654,46.9178608300662
"233",534100,154600,149,53411546,170,4,0,6.57953398333238,46.5394437719566
"234",503000,140500,327859,50301405,28,2,0,6.17711427737153,46.4088372442253
"235",513700,146600,327860,51371466,3,1,0,6.31511563351131,46.4651667100801
"236",554100,157600,164005,55411576,15,1,0,6.83995255608237,46.5681002317993
"237",534100,166000,150,53411660,18,1,0,6.57790392784879,46.6419871503402
"238",533900,166600,151,53391666,9,0,0,6.57520567312339,46.6473643890443
"239",534600,182000,152,53461820,16,1,0,6.58215316907819,46.7859555325457
"240",529800,171500,196778,52981715,18,0,0,6.52090561717755,46.6910211288144
"241",535400,152500,153,53541525,19,1,0,6.59677374991605,46.5206808408826
"242",563700,130300,98466,56371303,14,0,0,6.96730263702483,46.3231142812602
"243",533400,183100,196780,53341831,3,0,0,6.56627900355197,46.7957310009185
"244",535600,157400,154,53561574,21,1,0,6.59869647193116,46.5647760043816
"245",535000,159000,155,53501590,3,1,0,6.59064605139167,46.5791100678708
"246",565600,127100,295096,56561271,20,2,0,6.99220880620989,46.2944287551797
"247",535600,172800,157,53561728,4,1,0,6.59654113469035,46.703299478399
"248",546800,159300,229554,54681593,6,0,0,6.74454546126235,46.5828513947608
"249",536300,177100,158,53631771,28,1,0,6.6050964302132,46.742045062416
"250",573000,123000,229555,57301230,4,0,0,7.08847870159722,46.2578850698142
"251",535800,155300,159,53581553,8,2,0,6.60159692453764,46.545905562436
"252",576900,134100,229556,57691341,3,1,0,7.13850616599786,46.357880773759
"253",528800,168900,164014,52881689,17,0,0,6.50823673277747,46.6675284930207
"254",564800,197000,98473,56481970,6,0,0,6.9764852069883,46.9231632644448
"255",536100,165500,160,53611655,7,0,0,6.60409377554904,46.6376839410602
"256",536100,170300,161,53611703,38,1,0,6.60342657479208,46.6808600533302
"257",536400,153400,162,53641534,89,1,0,6.60968081279809,46.5288721732882
"258",569500,197900,327872,56951979,23,1,0,7.03813156397305,46.9314911883868
"259",521600,163800,229559,52161638,80,3,0,6.41503083022332,46.6208485233267
"260",536800,151500,163,53681515,15,1,0,6.61515384800468,46.5118193523212
"261",565200,197400,98477,56521974,21,1,0,6.98170624065473,46.9267823652965
"262",536500,153000,164,53651530,296,5,0,6.61103908674292,46.5252836263431
"263",536600,153900,165,53661539,125,5,0,6.61221877041913,46.5333886959352
"264",565300,127400,98478,56531274,28,1,0,6.98829328466316,46.2971119754336
"265",537700,154000,166,53771540,324,1,0,6.62654272871534,46.5343914943413
"266",509300,162400,229563,50931624,4,0,0,6.25473814320315,46.606699921214
"267",537700,181000,167,53771810,12,0,0,6.62288418457784,46.7772576877666
"268",565300,197500,98481,56531975,8,1,0,6.98301160890269,46.9276871029883
"269",538000,165800,168,53801658,53,2,0,6.62886583045942,46.6405614939397
"270",542700,152300,229565,54271523,20,1,0,6.69192555306028,46.5195463731834
"271",537900,156300,169,53791563,26,0,0,6.62884021309367,46.5550988473771
"272",565500,127000,98482,56551270,14,2,0,6.9909184804243,46.2935240857397
"273",537900,159700,327879,53791597,17,0,0,6.62838244186727,46.5856822047739
"274",537900,155700,170,53791557,105,1,0,6.62892094218287,46.5497017794284
"275",538400,152100,171,53841521,92,7,0,6.63592007219598,46.5173655331373
"276",560100,143500,196797,56011435,8,1,0,6.91942620849017,46.4416497446578
"277",538400,153900,172,53841539,106,2,0,6.63568007625518,46.5335567692665
"278",566400,122900,98485,56641229,3,1,0,7.00289322347249,46.2566882922741
"279",538400,158200,173,53841582,3,1,0,6.6351061664541,46.5722357876834
"280",541300,179300,196799,54131793,3,0,0,6.67023726282856,46.7622930350871
"281",565900,125800,98486,56591258,36,1,0,6.99619708921767,46.2827499428088
"282",565900,195500,98487,56591955,4,0,0,6.99103946015731,46.9097279557078
"283",538300,154100,174,53831541,198,1,0,6.63434994807314,46.5353465841456
"284",541600,169900,327884,54161699,11,0,0,6.6753609093454,46.6777658507717
"285",538800,180200,175,53881802,244,1,0,6.63739347449542,46.7701636530421
"286",523900,147400,229573,52391474,3,0,0,6.44776051822342,46.4735985049394
"287",540100,189500,295115,54011895,7,1,0,6.65319358381417,46.8539347048707
"288",538800,188700,176,53881887,5,1,0,6.63625564921412,46.8466205106087
"289",539200,151600,177,53921516,96,1,0,6.64641002359637,46.5129410833882
"290",522300,152400,164032,52231524,12,1,0,6.42608966272297,46.5183891882062
"291",539000,165900,178,53901659,31,4,0,6.6419124905496,46.6415530639236
"292",539300,165600,179,53931656,3,3,1,6.64587012387629,46.6388818650207
"293",565900,124800,98492,56591248,3,0,0,6.9962702121551,46.2737544890913
"294",539100,167600,180,53911676,17,0,0,6.64299338678321,46.6568538196028
"295",539000,150700,181,53901507,16,0,0,6.64392294850879,46.5048272625344
"296",549700,164300,229578,54971643,3,1,0,6.78183349297,46.6280520651213
"297",539700,170900,182,53971709,8,0,0,6.65039865808234,46.6865919954874
"298",558100,145400,229580,55811454,7,0,0,6.89322960472181,46.4586190119903
"299",540000,152000,183,54001520,58,3,0,6.65678143715555,46.5166113087111
"300",540300,155700,184,54031557,4,2,1,6.66021221141528,46.5499202056339
"301",544700,149500,327894,54471495,3,2,1,6.71832218924359,46.4945279112838
"302",540600,152000,196811,54061520,29,3,0,6.66459947962806,46.5166648063587
"303",540700,151700,185,54071517,104,2,0,6.66594097922025,46.5139751196226
"304",566500,122200,98498,56651222,3,2,1,7.00424029202018,46.2503964647701
"305",554400,155800,196812,55441558,4,0,0,6.84404325584041,46.5519291532532
"306",540900,151700,186,54091517,23,0,0,6.66854686788185,46.5139928019384
"307",540900,154800,187,54091548,62,0,0,6.66815028291516,46.541877822154
"308",534000,157400,262355,53401574,3,0,0,6.57783004648529,46.5646200611775
"309",541100,150900,188,54111509,105,3,0,6.67125468975837,46.506814283316
"310",567500,132900,164043,56751329,10,1,0,7.01646083322224,46.346697066232
"311",540600,154600,189,54061546,71,0,0,6.66426516595122,46.5400522308554
"312",510100,141800,229586,51011418,97,3,0,6.26918615039775,46.4215192926304
"313",540900,165600,190,54091656,24,0,0,6.66676541346564,46.6390253270222
"314",508900,142700,262358,50891427,24,0,0,6.25340169635158,46.4294525045008
"315",567500,132400,98503,56751324,18,3,0,7.01649576585536,46.3421993234634
"316",540600,151000,191,54061510,45,4,0,6.66472798423506,46.5076696377467
"317",541700,152300,295130,54171523,68,3,0,6.67889475202333,46.5194600438066
"318",541200,179000,192,54121790,21,2,0,6.66896683347361,46.7595857170239
"319",540800,155000,193,54081550,25,1,0,6.66682102373444,46.5436680160984
"320",541000,181000,194,54101810,4,2,1,6.666091356775,46.7775580483703
"321",541900,161700,195,54191617,10,0,0,6.68031722262664,46.6040320102222
"322",529200,155100,295134,52921551,4,1,0,6.51558436427583,46.5434408426321
"323",542800,187300,164050,54281873,32,0,0,6.6888709723785,46.8343834090766
"324",567500,122600,98508,56751226,15,3,0,7.01717925535397,46.2540436889622
"325",541500,150600,196,54151506,55,1,0,6.67650374113337,46.5041507894622
"326",541800,150900,197,54181509,21,1,0,6.6803741081205,46.5068754837642
"327",541800,156700,198,54181567,21,1,0,6.67964327519274,46.5590475215349
"328",567700,120900,98511,56771209,3,0,0,7.01989039793998,46.2387610460322
"329",541400,180000,199,54141800,5,0,0,6.671456628929,46.768598342076
"330",553600,156200,196825,55361562,4,2,1,6.83357198346564,46.5554722871402
"331",542500,172000,200,54251720,5,0,0,6.68686007100208,46.6967336846278
"332",568300,200300,98514,56832003,15,2,0,7.02220703359201,46.9530232355947
"333",543000,156700,201,54301567,16,2,0,6.6952916806085,46.5591508338511
"334",542700,188800,202,54271888,4,0,0,6.68737205009554,46.8478672237371
"335",568300,121900,98515,56831219,20,0,0,7.02760094253849,46.2477850315511
"336",568200,196400,98516,56821964,43,1,0,7.02116591591233,46.9179375767398
"337",542400,153500,203,54241535,16,1,0,6.68786670549998,46.5303148600487
"338",561100,145900,196829,56111459,3,1,0,6.93223713232759,46.4632975425588
"339",542700,162400,204,54271624,6,0,0,6.69067108534098,46.6103976720876
"340",542800,155600,205,54281556,60,0,0,6.69281994083972,46.54923906082
"341",544100,188500,207,54411885,24,0,0,6.70576322806919,46.8452878069685
"342",514800,147700,327917,51481477,4,1,0,6.32923190012679,46.4752016457817
"343",544100,156700,208,54411567,3,0,0,6.70963610466657,46.5592436460367
"344",511400,143700,164063,51141437,3,0,0,6.28573140708461,46.4387821127786
"345",544100,187800,209,54411878,3,0,0,6.70584892154964,46.838991333539
"346",543800,150200,210,54381502,9,0,0,6.70651478263709,46.500749658515
"347",544200,171100,211,54421711,11,0,0,6.70919459962331,46.6887823890798
"348",543500,176600,212,54351766,6,0,0,6.69936711498491,46.7381964996059
"349",568700,199800,98526,56871998,18,1,0,7.02749598580466,46.9485446661683
"350",543500,164200,213,54351642,3,0,0,6.70089238439459,46.626657065782
"351",542400,152700,262381,54241527,4,2,1,6.68796644741614,46.5231187079672
"352",568400,200800,98527,56842008,10,0,0,7.02348592560903,46.957525534652
"353",543600,155700,214,54361557,4,0,0,6.70323811256727,46.5502064865319
"354",517500,159000,164069,51751590,24,1,0,6.36236652715764,46.5771802586885
"355",543600,149700,215,54361497,5,1,0,6.70397049405287,46.4962352387368
"356",569100,122100,98528,56911221,3,0,0,7.03796067305048,46.2496213353773
"357",546800,182900,216,54681829,29,1,0,6.74181144328188,46.7951369726842
"358",546100,154000,217,54611540,10,0,0,6.73603224373852,46.5351206309817
"359",547000,156200,218,54701562,16,0,0,6.74751088038002,46.5549820427717
"360",537600,166000,327928,53761660,4,0,0,6.62361474561379,46.6423232620199
"361",571600,133200,262386,57161332,3,0,0,7.06970083170635,46.349581586901
"362",565900,127300,164073,56591273,44,4,0,6.99608735842131,46.2962431294414
"363",569500,191600,98533,56951916,31,0,0,7.03855328662667,46.8748217142443
"364",546700,162500,220,54671625,13,1,0,6.74287069737313,46.6116281295353
"365",547700,182500,327930,54771825,3,0,0,6.75364497931724,46.7916102141618
"366",569500,198000,98534,56951980,5,1,0,7.03812486288125,46.9323906996662
"367",548400,154400,222,54841544,7,0,0,6.76596732330489,46.5388999989082
"368",504100,131600,196848,50411316,4,1,0,6.1932546395695,46.3289445385329
"369",536300,167600,327934,53631676,6,0,0,6.60641475254756,46.6565926153564
"370",540800,156800,196850,54081568,9,1,0,6.66659015407075,46.5598592991926
"371",537000,183100,262394,53701831,29,2,0,6.61342994200567,46.7960812093692
"372",522200,152000,164082,52221520,3,0,0,6.42485399933441,46.5147796340888
"373",569600,128000,98540,56961280,7,1,0,7.0440594182602,46.3027174544669
"374",549300,147500,228,54931475,36,2,0,6.77845604713244,46.476901289172
"375",570200,146200,196854,57021462,3,1,0,7.05067934502118,46.4664625712685
"376",561600,185800,164084,56161858,7,2,0,6.93541535869497,46.8222406405074
"377",548800,150700,229,54881507,9,0,0,6.77159153816747,46.5056481888075
"378",549200,161400,230,54921614,15,0,0,6.77562486178895,46.6019280427151
"379",545000,149900,262398,54501499,13,2,0,6.72218207975047,46.4981507054513
"380",549200,148300,231,54921483,51,1,0,6.77706616358588,46.4840899509422
"381",545800,164700,262399,54581647,9,0,0,6.73086392166858,46.6313451767271
"382",559000,144800,327941,55901448,18,3,0,6.90499753851115,46.4532774199556
"383",570100,124500,98545,57011245,3,3,1,7.05077355580211,46.2712556640003
"384",542900,150900,229629,54291509,12,4,0,6.69470466446272,46.5069701775894
"385",548900,148300,233,54891483,53,2,0,6.77315943707621,46.4840671366352
"386",539900,195600,196859,53991956,3,0,0,6.64976720732689,46.9087852517079
"387",570700,134200,98547,57071342,3,2,1,7.05794636125815,46.3585384407598
"388",548900,160900,234,54891609,3,1,0,6.77176507683368,46.5974075560279
"389",543200,181500,295174,54321815,17,1,0,6.69483434630043,46.7822467203089
"390",550800,168800,236,55081688,178,1,0,6.79571495251235,46.6686125379937
"391",571000,198700,98550,57101987,3,1,0,7.05777727196248,46.9387544403637
"392",540000,163000,196863,54001630,24,0,0,6.65535073498889,46.6155578265278
"393",550800,148400,237,55081484,3,0,0,6.79789146136451,46.485108889862
"394",571000,124800,98551,57101248,19,1,0,7.06242954380307,46.2739937159945
"395",550900,168600,238,55091686,115,3,0,6.79704301355198,46.6668208539268
"396",571100,128500,98552,57111285,3,1,0,7.06349738942151,46.3072813650883
"397",547400,178700,196865,54741787,7,0,0,6.75015260602766,46.7574052720295
"398",550300,147600,239,55031476,4,0,0,6.79146603001394,46.4778757383407
"399",525900,185700,327950,52591857,8,3,0,6.467628540379,46.8183251540463
"400",571100,124700,98554,57111247,14,1,0,7.06373298746333,46.2730984709102
"401",550800,153800,295180,55081538,3,0,0,6.79731677241035,46.5336835474057
"402",533400,160900,327953,53341609,5,0,0,6.56949959138477,46.5960431944443
"403",551300,169600,244,55131696,23,0,0,6.80216364118949,46.6758453757647
"404",551800,167400,245,55181674,7,1,0,6.80892870718063,46.6560921381374
"405",571100,126300,98558,57111263,4,2,1,7.06363382519248,46.2874912629931
"406",551000,155500,246,55101555,12,0,0,6.79974324985153,46.5489902260969
"407",552300,147800,247,55231478,4,0,0,6.81748739866477,46.4798201666919
"408",552500,147900,249,55251479,3,0,0,6.82008142744532,46.4807339085073
"409",503500,140800,262418,50351408,23,0,0,6.18355344035665,46.4116076946768
"410",553100,148000,251,55311480,6,1,0,6.82788430791987,46.4816757101525
"411",508800,141400,196879,50881414,3,0,0,6.25235654788291,46.4177459460619
"412",553400,147500,253,55341475,12,2,0,6.83184122796526,46.4771989699069
"413",553000,148200,254,55301482,13,0,0,6.82656180379287,46.4834677708446
"414",530200,162700,327964,53021627,21,1,0,6.52747016889602,46.6119076980456
"415",572100,126300,98568,57211263,3,0,0,7.07660952935628,46.2875334975182
"416",569600,124600,295194,56961246,3,1,0,7.04428113509564,46.272132800312
"417",537300,159900,164110,53731599,9,0,0,6.62052725761092,46.5874252336258
"418",543200,150700,327967,54321507,5,1,0,6.69863757696038,46.5051966480003
"419",554400,145400,260,55441454,257,9,0,6.84506890617555,46.4583775148326
"420",528500,168800,164115,52851688,6,1,0,6.50433243486104,46.6665969455836
"421",561800,144900,196887,56181449,18,1,0,6.94143195259799,46.4543423663124
"422",573000,137300,98575,57301373,3,1,0,7.08764940257667,46.3865209955118
"423",554300,173100,262,55431731,9,3,0,6.84102155604283,46.7075408412368
"424",557800,151300,327974,55781513,3,0,0,6.88878659857878,46.5116730089366
"425",570500,127100,327975,57051271,42,5,0,7.05579778167873,46.2946616041017
"426",502400,131600,295206,50241316,45,0,0,6.17118188149689,46.3286997261577
"427",573900,122700,98580,57391227,4,0,0,7.10016727770067,46.2552219338724
"428",555600,145300,268,55561453,69,3,0,6.86069812984973,46.4575585386154
"429",556000,145500,269,55601455,14,3,0,6.86588560113833,46.4593839902421
"430",542600,150600,262437,54261506,28,2,0,6.69083356988024,46.5042459713076
"431",573900,138700,98584,57391387,4,0,0,7.09927015360627,46.399150348545
"432",525200,177100,327982,52521771,7,0,0,6.45986227574158,46.7408922447751
"433",542300,152700,262440,54231527,38,3,0,6.68666328011613,46.5231100968606
"434",550800,168400,327983,55081684,170,0,0,6.79575777194585,46.6650144478327
"435",535200,152700,164129,53521527,4,1,0,6.59413951685082,46.522460529654
"436",574300,144900,98588,57431449,5,0,0,7.10412752587625,46.4549381340352
"437",540300,154900,196901,54031549,3,2,1,6.66031566599104,46.5427240839309
"438",535800,170500,262445,53581705,4,0,0,6.59947774301119,46.6826302684942
"439",534400,153800,164134,53441538,62,2,0,6.58355824714094,46.5322771929063
"440",571500,123200,295218,57151232,3,1,0,7.06901352400541,46.2596222999394
"441",574700,145300,98593,57471453,6,0,0,7.1093119935805,46.4585515658573
"442",506700,138300,164135,50671383,99,1,0,6.22566852132961,46.3895740458078
"443",556600,144900,281,55661449,6,0,0,6.87375179019448,46.454025876597
"444",567500,197400,262449,56751974,11,1,0,7.01190509280953,46.9268988283379
"445",502100,134500,262450,50211345,35,0,0,6.16667630620496,46.354739916303
"446",530100,153600,164138,53011536,15,0,0,6.52754406195304,46.530042966216
"447",537400,177000,229681,53741770,5,1,0,6.61950298971876,46.7412497448774
"448",556800,146100,285,55681461,11,0,0,6.87624293445078,46.4648332597386
"449",557500,146600,288,55751466,43,2,0,6.88530960370964,46.4693757104242
"450",557700,179400,289,55771794,9,0,0,6.88490027876051,46.7644350994215
"451",542400,161600,295229,54241616,19,0,0,6.68685531220622,46.6031757642644
"452",575900,146500,98607,57591465,8,1,0,7.1248695421387,46.469390439731
"453",558400,145400,294,55841454,3,1,0,6.89713454498809,46.4586376977164
"454",531700,157600,196922,53171576,15,1,0,6.54780516456852,46.5661881897871
"455",558100,133300,297,55811333,21,1,0,6.89432194596936,46.3497746328518
"456",558300,179400,298,55831794,4,0,0,6.89275444895367,46.7644729074267
"457",575800,134100,98611,57581341,3,1,0,7.12421436343371,46.3578420356506
"458",507100,139000,196924,50711390,3,1,0,6.23072789975539,46.3959257231777
"459",576100,147100,98612,57611471,19,1,0,7.12744242158511,46.4747949296636
"460",535300,163200,164154,53531632,16,0,0,6.59396978301502,46.6169183673342
"461",557300,149000,328011,55731490,5,0,0,6.88248436937122,46.4909519301739
"462",533300,160400,328015,53331604,18,0,0,6.56826705764373,46.5915357156505
"463",560300,141900,305,56031419,34,28,1,6.9221657055704,46.4272689346643
"464",555600,180800,164161,55561808,8,1,0,6.85727500585337,46.7768917818845
"465",528200,186400,229703,52821864,72,2,0,6.49765490190922,46.8248734605175
"466",510500,140100,295245,51051401,5,0,0,6.27471670756462,46.4062819216002
"467",546000,155700,164162,54601557,18,0,0,6.73452995886312,46.5504044689054
"468",565900,126100,229704,56591261,24,1,0,6.99617514751186,46.2854485795721
"469",576600,133800,98620,57661338,4,3,1,7.1346234971261,46.3551717223058
"470",520800,150500,295248,52081505,124,1,0,6.4068702095621,46.501123254184
"471",536800,152800,196936,53681528,4,3,1,6.61497606618453,46.5235129939382
"472",529200,152100,295249,52921521,78,1,0,6.51604418922463,46.5164559086523
"473",545400,154200,164166,54541542,15,0,0,6.72688436131101,46.5368629416889
"474",575700,146700,196939,57571467,21,0,0,7.1222551927295,46.4711823265314
"475",560700,138400,314,56071384,4,3,1,6.92766573821078,46.3958084848715
"476",546200,168800,229712,54621688,30,1,0,6.73560742097516,46.6682577363382
"477",538600,181000,196941,53861810,132,1,0,6.63466791101911,46.7773412250671
"478",561200,146100,315,56121461,3,0,0,6.93352213869192,46.4651024252278
"479",561200,190800,320,56121908,6,0,0,6.92974873432444,46.8671932569682
"480",504800,145900,196949,50481459,6,0,0,6.19941093954534,46.4576653750412
"481",509300,151200,229720,50931512,3,0,0,6.25693969467686,46.505960778468
"482",561700,185600,325,56171856,19,1,0,6.93674255826495,46.8204473613529
"483",561600,185400,326,56161854,231,1,0,6.93544896819769,46.8186425625253
"484",532700,153600,295265,53271536,22,1,0,6.56143017038327,46.5303094201226
"485",502100,134000,328037,50211340,3,0,0,6.16678159086995,46.3502427018039
"486",561600,177500,328,56161775,3,0,0,6.9361118424426,46.7475801927439
"487",574300,129100,262496,57431291,3,0,0,7.10500171485432,46.312808644504
"488",571000,124900,196954,57101249,12,2,0,7.06242332608368,46.2748932652083
"489",511700,167800,196956,51171678,3,0,0,6.28502429019603,46.6555920127588
"490",561400,186000,330,56141860,7,0,0,6.93277758952589,46.8240281137891
"491",561500,144900,332,56151449,3,1,0,6.93752730646214,46.4543252037267
"492",568100,127300,295274,56811273,9,0,0,7.02463840156537,46.2963511131931
"493",571400,125300,196961,57141253,3,2,1,7.06758787356033,46.2785085912994
