X,Y,field_1,OBJECTID,RELI,B14BTOT,Count_,IPTA
6.829792,46.543757,562,262576,55331549,3,0,0
6.890463,46.474798,563,164267,55791472,7,1,0
7.050359,46.874862,564,412,57041916,3,0,0
6.676034,46.630092,565,229809,54161646,10,1,0
6.847456,46.478181,566,328122,55461476,26,1,0
6.334769,46.459062,567,262581,51521459,26,2,0
7.057733,46.945051,568,413,57101994,23,0,0
6.373681,46.598878,569,197040,51841614,36,1,0
7.062174,46.310875,570,415,57101289,4,0,0
6.632556,46.655881,571,262585,53831675,21,0,0
7.063615,46.29019,572,417,57111266,6,3,1
7.055157,46.937846,573,418,57081986,5,1,0
7.149558,46.478452,574,229816,57781475,8,0,0
6.620133,46.613511,575,164277,53731628,8,1,0
6.679084,46.505967,576,197049,54171508,11,1,0
6.49443,46.635029,577,164284,52771653,19,1,0
6.640673,46.637046,578,229830,53891654,3,1,0
6.915148,46.750185,579,164289,56001778,3,0,0
6.318801,46.664925,580,164290,51431688,6,1,0
7.081823,46.283952,581,435,57251259,3,0,0
6.777121,46.479592,582,295375,54921478,49,2,0
6.562873,46.60229,583,229833,53291616,15,2,0
6.540592,46.529247,584,262606,53111535,5,2,0
6.763902,46.60006,585,262609,54831612,15,1,0
7.089781,46.25699,586,442,57311229,3,1,0
7.094115,46.391938,587,229842,57351379,3,1,0
6.574325,46.784097,588,229847,53401818,11,1,0
6.458339,46.536664,589,229848,52481544,3,0,0
6.708843,46.908277,590,328163,54441955,3,0,0
6.503168,46.582923,591,328164,52831595,7,0,0
6.63467,46.513758,592,164310,53831517,110,3,0
6.525165,46.51653,593,328167,52991521,3,1,0
7.105424,46.455842,594,458,57441450,5,0,0
6.677693,46.512255,595,229856,54161515,4,1,0
6.647108,46.554328,596,262629,53931562,3,0,0
7.030287,46.926966,597,197087,56891974,6,0,0
7.110619,46.457656,598,462,57481452,6,0,0
6.736306,46.715041,599,295406,54631740,19,1,0
6.63122,46.570409,600,295409,53811580,3,0,0
6.795041,46.505783,601,164325,55061507,3,0,0
6.863311,46.456672,602,197097,55581452,66,2,0
6.271374,46.622166,603,197098,51061641,5,3,1
6.850002,46.483592,604,229869,55481482,3,1,0
6.522198,46.691931,605,328183,52991716,7,0,0
6.334806,46.457263,606,328188,51521457,73,1,0
6.413674,46.623535,607,262649,52151641,3,0,0
6.899326,46.500029,608,262652,55861500,3,0,0
7.106918,46.424361,609,262654,57451415,3,0,0
7.130716,46.35696,610,489,57631340,5,2,0
7.028981,46.926062,611,295429,56881973,6,0,0
7.130711,46.35786,612,491,57631341,3,2,1
6.949052,46.331133,613,328202,56231312,5,0,0
6.468976,46.52506,614,328203,52561531,21,2,0
6.346375,46.464572,615,229890,51611465,48,2,0
6.206307,46.440647,616,328204,50531440,4,1,0
6.839704,46.708434,617,295433,55421732,78,3,0
6.604899,46.585513,618,295434,53611597,65,3,0
7.139161,46.474826,619,499,57701471,18,1,0
6.862336,46.548425,620,262669,55581554,5,0,0
7.141765,46.474833,621,503,57721471,25,1,0
6.772361,46.654985,622,164360,54901673,14,0,0
7.052839,46.345927,623,262676,57031328,5,1,0
6.641334,46.769292,624,229905,53911801,27,2,0
6.219014,46.454279,625,164367,50631455,48,1,0
6.568066,46.685094,626,197139,53341708,5,0,0
6.527762,46.749551,627,295462,53041780,6,0,0
7.156747,46.348032,628,229921,57831330,46,1,0
6.706605,46.686967,629,229922,54401709,12,0,0
7.042788,46.299115,630,197151,56951276,21,0,0
7.167121,46.351656,631,528,57911334,6,0,0
7.078788,46.35051,632,197156,57231333,3,0,0
6.495369,46.50639,633,295473,52761510,12,3,0
6.847855,46.680589,634,262704,55481701,3,1,0
6.636406,46.748567,635,229933,53871778,16,1,0
6.606747,46.635005,636,197165,53631652,45,1,0
6.151748,46.381562,637,295483,50101375,12,1,0
6.385829,46.712345,638,229943,51951740,13,0,0
6.202014,46.457694,639,328256,50501459,12,0,0
6.859776,46.543914,640,197179,55561549,4,1,0
6.929676,46.458788,641,164408,56091454,3,0,0
7.185267,46.360694,642,554,58051344,3,0,0
6.897314,46.440647,643,164409,55841434,93,2,0
6.455262,46.490757,644,262723,52451493,3,0,0
7.195081,46.490253,645,556,58131488,3,0,0
6.234049,46.422051,646,328267,50741419,15,0,0
6.379326,46.710486,647,262727,51901738,72,1,0
6.706164,46.623093,648,229956,54391638,23,1,0
6.616063,46.795201,649,229958,53721830,27,2,0
7.196391,46.488456,650,563,58141486,4,0,0
7.032694,46.260397,651,295504,56871233,9,2,0
6.660585,46.614694,652,229963,54041629,20,0,0
7.20031,46.485766,653,567,58171483,10,0,0
6.64054,46.646041,654,164425,53891664,28,1,0
6.569011,46.707591,655,262738,53351733,12,1,0
6.83696,46.485322,656,197197,55381484,8,0,0
7.082914,46.91095,657,295510,57291956,3,0,0
6.465342,46.509736,658,229969,52531514,18,0,0
6.417816,46.473333,659,328289,52161474,4,1,0
6.271342,46.442234,660,164439,51031441,25,1,0
7.066309,46.275806,661,197212,57131250,12,1,0
6.952597,46.806123,662,328297,56291840,5,0,0
6.616429,46.513628,663,262756,53691517,79,0,0
6.202055,46.455895,664,197215,50501457,6,0,0
6.477051,46.510735,665,328300,52621515,16,1,0
6.636,46.511968,666,262758,53841515,168,2,0
6.637037,46.529968,667,164446,53851535,4,1,0
6.259428,46.511385,668,262759,50951518,20,0,0
6.402834,46.644129,669,164448,52071664,5,0,0
7.060865,46.873098,670,295533,57121914,3,0,0
6.227225,46.436373,671,229991,50691435,3,0,0
6.599931,46.569283,672,197221,53571579,5,1,0
6.583359,46.54487,673,164451,53441552,3,1,0
6.871177,46.451314,674,262765,55641446,7,1,0
6.679059,46.507766,675,328309,54171510,24,1,0
6.839664,46.476341,676,295539,55401474,3,3,1
6.689971,46.755227,677,262769,54281785,3,1,0
6.91822,46.431749,678,197227,56001424,3,11,4
6.557271,46.545571,679,164457,53241553,3,5,2
6.440539,46.51222,680,197230,52341517,4,0,0
6.560248,46.844263,681,262773,53301885,3,0,0
7.008237,46.236918,682,197232,56681207,3,0,0
6.233548,46.386059,683,262775,50731379,257,1,0
6.690883,46.500648,684,197233,54261502,49,2,0
6.609847,46.773565,685,262776,53671806,11,1,0
6.306366,46.510063,686,328322,51311516,31,1,0
7.089164,46.353242,687,295553,57311336,3,1,0
6.940898,46.796177,688,295556,56201829,9,1,0
6.660249,46.638081,689,197243,54041655,3,1,0
6.680399,46.505076,690,328327,54181507,50,2,0
6.77189,46.481361,691,230015,54881480,12,2,0
7.01207,46.244129,692,262787,56711215,7,0,0
6.777326,46.569553,693,197247,54931578,6,0,0
6.648963,46.516557,694,295561,53941520,44,4,0
6.416548,46.471523,695,230019,52151472,9,0,0
6.208159,46.416376,696,197248,50541413,14,1,0
6.26318,46.518621,697,295562,50981526,9,0,0
6.883535,46.388404,698,295564,55731376,3,0,0
6.717502,46.84986,699,230026,54501890,23,2,0
6.772981,46.604611,700,295569,54901617,6,0,0
6.332166,46.459037,701,328344,51501459,131,5,0
6.658235,46.777505,702,328350,54041810,279,1,0
6.521929,46.630755,703,328352,52981648,6,0,0
6.61808,46.834797,704,328353,53741874,55,1,0
6.786217,46.589395,705,262812,55001600,5,1,0
6.190448,46.39459,706,328355,50401389,31,1,0
6.753803,46.573012,707,328356,54751582,13,1,0
6.66088,46.775724,708,262818,54061808,20,0,0
6.663193,46.523852,709,262823,54051528,39,2,0
6.335906,46.46717,710,328368,51531468,9,1,0
7.123526,46.476583,711,164513,57581473,3,0,0
6.242666,46.385256,712,295597,50801378,13,4,0
7.066949,46.372062,713,295603,57141357,3,0,0
6.685844,46.769594,714,197290,54251801,3,0,0
6.674947,46.522132,715,197296,54141526,48,4,0
6.364545,46.467444,716,328382,51751468,68,1,0
6.654228,46.512995,717,164528,53981516,71,4,0
6.642577,46.773798,718,197299,53921806,129,1,0
6.164289,46.345716,719,262842,50191335,13,1,0
6.228409,46.383306,720,262844,50691376,42,1,0
6.545449,46.550876,721,262846,53151559,94,0,0
6.824039,46.476257,722,197307,55281474,40,0,0
6.790401,46.566929,723,197308,55031575,3,0,0
6.519862,46.521885,724,197310,52951527,3,2,1
6.170258,46.368275,725,295624,50241360,3,0,0
7.011809,46.277412,726,230083,56711252,7,0,0
6.643751,46.516521,727,197318,53901520,89,3,0
6.958214,46.323076,728,262861,56301303,9,1,0
6.638953,46.576761,729,230090,53871587,18,0,0
6.19309,46.33614,730,197321,50411324,62,1,0
7.024967,46.253173,731,197323,56811225,20,4,0
6.883619,46.76173,732,295639,55761791,11,0,0
6.620202,46.522651,733,328411,53721527,4,6,2
7.013863,46.346687,734,230101,56731329,19,2,0
6.277821,46.504377,735,164559,51091510,5,0,0
6.703739,46.513326,736,197331,54361516,22,3,0
6.636704,46.552456,737,262881,53851560,46,0,0
6.172144,46.398885,738,295652,50261394,58,2,0
6.834435,46.478112,739,262882,55361476,7,2,0
6.435852,46.624632,740,164572,52321642,28,1,0
6.451404,46.488024,741,328429,52421490,36,0,0
6.797955,46.479712,742,164574,55081478,10,0,0
6.707025,46.848894,743,197347,54421889,9,1,0
6.342983,46.567999,744,262893,51601580,3,0,0
6.969954,46.316828,745,164580,56391296,45,3,0
6.671781,46.837868,746,262894,54151877,23,2,0
6.883649,46.504451,747,197353,55741505,17,1,0
6.581942,46.552057,748,164585,53431560,25,1,0
6.753479,46.701651,749,164587,54761725,18,1,0
6.518635,46.517377,750,295672,52941522,3,1,0
6.577056,46.531328,751,230131,53391537,293,0,0
6.502952,46.519947,752,328444,52821525,33,3,0
6.493785,46.597239,753,295674,52761611,6,0,0
6.488612,46.594497,754,164591,52721608,9,0,0
6.516888,46.543451,755,164592,52931551,5,0,0
6.651596,46.514776,756,262909,53961518,93,3,0
7.189896,46.484844,757,262912,58091482,25,1,0
6.200254,46.591726,758,328457,50511608,16,0,0
6.660287,46.635383,759,328458,54041652,42,1,0
6.659519,46.779313,760,230146,54051812,4,2,1
6.761674,46.569461,761,262918,54811578,7,0,0
6.343226,46.491531,762,262922,51591495,3,0,0
6.955545,46.331161,763,262925,56281312,63,0,0
6.904615,46.888668,764,328470,55931932,3,1,0
6.647752,46.510252,765,197386,53931513,99,1,0
6.61355,46.531599,766,295700,53671537,121,5,0
6.633087,46.532639,767,197388,53821538,147,2,0
6.54739,46.512208,768,328472,53161516,174,1,0
6.167055,46.33855,769,197391,50211327,13,1,0
6.242995,46.429343,770,197396,50811427,3,1,0
6.933537,46.743071,771,295712,56141770,3,0,0
6.190232,46.573623,772,328485,50431588,3,0,0
6.527529,46.530942,773,295717,53011537,10,0,0
6.859796,46.542115,774,197404,55561547,3,1,0
6.617473,46.530728,775,164635,53701536,56,3,0
7.051885,46.297347,776,295719,57021274,21,1,0
6.761145,46.611738,777,262953,54811625,3,0,0
6.512577,46.566807,778,230182,52901577,3,1,0
6.992238,46.290831,779,328497,56561267,22,2,0
6.942717,46.456147,780,164643,56191451,3,2,1
6.724894,46.490071,781,230187,54521490,29,1,0
6.789429,46.756736,782,164645,55041786,6,0,0
6.576999,46.616791,783,164649,53401632,3,0,0
7.005523,46.252201,784,295736,56661224,31,2,0
6.676275,46.613001,785,295737,54161627,4,0,0
6.675845,46.550926,786,197425,54151558,17,0,0
6.772408,46.545235,787,295740,54891551,3,0,0
6.813591,46.478899,788,197429,55201477,3,0,0
6.963439,46.3195,789,295743,56341299,87,2,0
6.608854,46.582843,790,295745,53641594,67,2,0
6.807622,46.656085,791,230204,55171674,47,1,0
7.209415,46.488483,792,164662,58241486,3,1,0
6.942756,46.878945,793,262976,56221921,5,0,0
6.894513,46.460424,794,230205,55821456,21,2,0
6.807349,46.679473,795,262977,55171700,12,1,0
6.573002,46.540294,796,262978,53361547,38,4,0
6.735126,46.504529,797,197436,54601506,5,0,0
6.407469,46.469641,798,295751,52081470,8,0,0
6.553816,46.517656,799,328522,53211522,31,1,0
6.843451,46.487156,800,295752,55431486,3,0,0
6.568207,46.514168,801,295753,53321518,13,0,0
6.148615,46.404018,802,197440,50081400,5,0,0
6.644923,46.525525,803,197441,53911530,109,1,0
6.318872,46.472401,804,295756,51401474,6,0,0
6.430852,46.47255,805,164683,52261473,6,1,0
6.981646,46.315976,806,328541,56481295,3,4,1
6.856803,46.456639,807,328544,55531452,58,4,0
6.280031,46.644746,808,197460,51131666,11,1,0
6.795973,46.756773,809,328547,55091786,3,0,0
6.647679,46.69377,810,263005,53951717,4,1,0
6.895644,46.477522,811,197463,55831475,24,2,0
6.76967,46.661266,812,164693,54881680,3,0,0
6.639385,46.812458,813,263008,53901849,5,0,0
6.804927,46.551718,814,164699,55141558,7,0,0
6.562719,46.531219,815,295785,53281537,292,2,0
6.805989,46.572414,816,295788,55151581,5,1,0
6.380563,46.714096,817,230246,51911742,30,2,0
6.855356,46.470125,818,197475,55521467,24,2,0
6.176421,46.382739,819,328560,50291376,26,0,0
6.891724,46.349762,820,164705,55791333,45,1,0
6.959852,46.431932,821,295789,56321424,3,1,0
6.626659,46.613558,822,164707,53781628,3,1,0
6.915167,46.478513,823,164708,55981476,3,1,0
6.721747,46.629489,824,164709,54511645,6,1,0
6.329327,46.66143,825,197482,51511684,7,1,0
6.854193,46.57807,826,295797,55521587,10,1,0
6.626462,46.539789,827,230258,53771546,238,0,0
7.063597,46.292889,828,295803,57111269,4,2,1
6.536712,46.762216,829,197492,53111794,5,0,0
6.641297,46.594769,830,197493,53891607,3,0,0
6.611142,46.774474,831,263036,53681807,3,1,0
6.191915,46.330729,832,328580,50401318,54,1,0
6.623895,46.537071,833,197499,53751543,7,1,0
6.577156,46.525032,834,164728,53391530,3,2,1
6.630681,46.519128,835,328584,53801523,24,15,1
6.897126,46.459537,836,328585,55841455,7,1,0
6.607466,46.58823,837,263046,53631600,67,2,0
6.495097,46.821254,838,295818,52801860,28,1,0
7.004226,46.252196,839,197510,56651224,78,2,0
7.014467,46.269326,840,230282,56731243,3,0,0
6.891747,46.476604,841,295828,55801474,16,2,0
6.56563,46.512349,842,263059,53301516,3,0,0
6.580952,46.532258,843,295832,53421538,59,2,0
6.627719,46.717019,844,263061,53801743,4,0,0
6.295085,46.427181,845,328604,51211424,13,0,0
6.725451,46.54675,846,164752,54531553,6,0,0
6.821404,46.478942,847,197523,55261477,10,0,0
6.133252,46.447927,848,66440,49971449,7,0,0
6.146308,46.446277,849,66441,50071447,3,1,0
6.441185,46.477139,850,328610,52341478,4,1,0
6.709181,46.496269,851,328611,54401497,3,1,0
6.597504,46.55757,852,263070,53551566,3,1,0
6.953478,46.853803,853,197529,56301893,3,0,0
6.148302,46.307749,854,66445,50061293,4,0,0
6.915375,46.456924,855,328614,55981452,4,2,1
6.53812,46.521131,856,164762,53091526,33,0,0
6.165763,46.449196,857,230306,50221450,27,1,0
6.600627,46.524308,858,164764,53571529,94,6,0
6.174765,46.398015,859,66451,50281393,25,1,0
7.037201,46.880214,860,263078,56941922,22,3,0
6.174744,46.398914,861,66452,50281394,66,2,0
6.231688,46.41123,862,230309,50721407,10,1,0
6.613618,46.527102,863,164768,53671532,243,2,0
6.179327,46.313496,864,66456,50301299,18,0,0
6.563062,46.590596,865,263082,53291603,15,0,0
6.177716,46.326973,866,66457,50291314,37,0,0
6.780077,46.557874,867,197542,54951565,3,1,0
6.181964,46.311726,868,66458,50321297,11,1,0
6.477902,46.830107,869,197543,52671870,23,1,0
6.628108,46.778194,870,197544,53811811,62,1,0
6.977941,46.293472,871,197548,56451270,10,0,0
6.91423,46.440726,872,328632,55971434,10,5,1
6.868565,46.452201,873,328633,55621447,11,1,0
6.201369,46.428897,874,66469,50491427,48,1,0
6.209884,46.45508,875,66472,50561456,26,2,0
6.210815,46.586442,876,66473,50591602,18,1,0
6.210742,46.359724,877,66474,50551350,17,0,0
6.212406,46.401127,878,66476,50571396,13,2,0
6.647647,46.517448,879,263103,53931521,37,3,0
6.211287,46.450597,880,66477,50571451,8,1,0
6.748291,46.800574,881,263104,54731835,6,2,0
6.209653,46.580132,882,66479,50581595,7,2,0
6.213424,46.58647,883,66480,50611602,19,2,0
6.531476,46.762175,884,295877,53071794,10,0,0
6.963203,46.346486,885,230335,56341329,12,2,0
6.736502,46.800502,886,263107,54641835,71,0,0
7.169095,46.4776,887,295880,57931474,3,1,0
6.257234,46.492469,888,197568,50931497,12,0,0
6.229488,46.393214,889,66484,50701387,90,5,0
6.231508,46.477804,890,66485,50731481,11,0,0
6.236187,46.384288,891,66486,50751377,63,2,0
6.233716,46.612777,892,66487,50771631,8,1,0
6.234827,46.386973,893,66488,50741380,66,1,0
6.235753,46.462555,894,66489,50761464,7,0,0
6.681601,46.512281,895,263115,54191515,5,2,0
6.25082,46.428526,896,66490,50871426,15,1,0
6.243072,46.602979,897,66491,50841620,16,0,0
6.247648,46.395205,898,66492,50841389,38,2,0
6.609584,46.790656,899,164806,53671825,27,0,0
6.239399,46.474289,900,66493,50791477,9,0,0
6.507035,46.585653,901,328662,52861598,6,1,0
6.242988,46.488721,902,66494,50821493,4,0,0
6.248928,46.396118,903,66495,50851390,45,1,0
6.444858,46.702979,904,230351,52401729,6,2,0
6.242567,46.389754,905,66496,50801383,18,1,0
6.246526,46.387096,906,66497,50831380,17,1,0
6.149103,46.438212,907,328666,50091438,3,0,0
6.281694,46.445039,908,66498,51111444,34,0,0
6.524983,46.527324,909,230354,52991533,15,1,0
6.264837,46.442167,910,66499,50981441,10,0,0
7.00871,46.34127,911,295897,56691323,18,16,1
6.25692,46.50686,912,66500,50931513,3,1,0
6.260101,46.420526,913,66501,50941417,64,1,0
6.259525,46.506887,914,66502,50951513,3,1,0
7.050666,46.468262,915,164816,57021464,19,1,0
6.406887,46.500224,916,230358,52081504,4,1,0
6.260425,46.465512,917,66503,50951467,28,1,0
6.373664,46.599778,918,164817,51841615,30,1,0
6.250428,46.624648,919,66505,50901644,12,2,0
6.306492,46.44169,920,66506,51301440,40,1,0
6.410073,46.469665,921,263133,52101470,3,0,0
6.306291,46.51366,922,66507,51311520,12,0,0
6.6517,46.50758,923,197592,53961510,77,2,0
6.326794,46.467081,924,66508,51461468,4,0,0
6.317068,46.496674,925,66509,51391501,3,0,0
6.335818,46.535542,926,66510,51541544,35,1,0
6.376309,46.598003,927,66511,51861613,21,1,0
6.173779,46.328729,928,164825,50261316,3,0,0
6.373463,46.477424,929,66512,51821479,31,0,0
6.904598,46.890467,930,295910,55931934,26,1,0
6.336162,46.454577,931,66513,51531454,13,1,0
6.429874,46.665063,932,328681,52281687,6,0,0
6.444464,46.511354,933,295911,52371516,4,0,0
6.856706,46.465634,934,164827,55531462,23,2,0
6.391483,46.488388,935,66514,51961491,15,0,0
6.808373,46.703767,936,197598,55181727,3,1,0
6.387049,46.716854,937,66515,51961745,20,1,0
6.415009,46.484104,938,66516,52141486,32,1,0
6.402816,46.645028,939,66517,52071665,14,0,0
6.404879,46.605463,940,66518,52081621,7,0,0
6.408469,46.622589,941,66519,52111640,3,0,0
6.395692,46.608078,942,66520,52011624,6,0,0
6.629377,46.780902,943,328688,53821814,22,1,0
6.42698,46.470716,944,66521,52231471,10,2,0
6.354239,46.461948,945,263148,51671462,7,0,0
6.439394,46.574284,946,66522,52341586,15,0,0
6.428909,46.57689,947,66523,52261589,14,1,0
6.443739,46.479861,948,66524,52361481,3,0,0
6.479625,46.512556,949,230380,52641517,17,1,0
6.43334,46.549041,950,66525,52291558,6,0,0
6.45886,46.507881,951,66526,52481512,13,0,0
6.464427,46.488137,952,66527,52521490,11,0,0
6.603788,46.657473,953,230383,53611677,43,2,0
6.477342,46.641183,954,66528,52641660,19,1,0
6.889461,46.445107,955,295925,55781439,8,1,0
6.480673,46.526959,956,66530,52651533,15,0,0
6.487228,46.598984,957,66531,52711613,11,1,0
6.932632,46.421019,958,295928,56111412,3,1,0
7.034371,46.209128,959,164844,56881176,3,0,0
6.483502,46.514388,960,66532,52671519,10,0,0
6.788689,46.492253,961,328700,55011492,4,0,0
7.050266,46.34232,962,263159,57011324,3,2,1
6.497125,46.705221,963,66533,52801731,7,1,0
6.868205,46.486383,964,197617,55621485,3,1,0
6.500106,46.608987,965,66534,52811624,3,1,0
6.49855,46.773603,966,66535,52821807,4,1,0
6.929693,46.456989,967,263161,56091452,3,0,0
6.512058,46.520922,968,66536,52891526,24,4,0
6.744408,46.796952,969,230392,54701831,3,3,1
6.509744,46.655846,970,66537,52891676,43,0,0
6.252789,46.397958,971,263163,50881392,3,2,1
6.93719,46.349972,972,295935,56141333,4,0,0
6.521051,46.605559,973,66539,52971620,8,2,0
6.510779,46.59558,974,66540,52891609,3,0,0
6.52771,46.520148,975,66541,53011525,17,1,0
6.524474,46.789107,976,66542,53021824,3,2,1
6.865515,46.494466,977,164855,55601494,5,0,0
6.527841,46.822419,978,66543,53051861,8,0,0
6.992098,46.940316,979,230401,56601989,3,0,0
6.533173,46.817064,980,66546,53091855,11,0,0
6.539423,46.521141,981,66547,53101526,31,0,0
6.548236,46.619269,982,66548,53181635,20,1,0
6.912964,46.437122,983,197632,55961430,43,10,0
6.552138,46.620199,984,66549,53211636,11,0,0
6.657083,46.766702,985,263176,54031798,6,0,0
6.543065,46.537363,986,66550,53131544,41,1,0
6.555178,46.514068,987,66551,53221518,3,0,0
6.561736,46.51142,988,66552,53271515,5,0,0
6.559116,46.512299,989,66553,53251516,13,1,0
6.543431,46.594042,990,197637,53141607,3,0,0
6.564701,46.569918,991,66554,53301580,3,1,0
7.053381,46.269465,992,328722,57031243,3,3,1
6.562107,46.568998,993,66555,53281579,32,1,0
6.56285,46.523123,994,66556,53281528,4,3,1
6.566006,46.569928,995,66557,53311580,7,1,0
6.562815,46.605888,996,66558,53291620,5,0,0
6.575552,46.543912,997,66559,53381551,227,1,0
6.575335,46.639269,998,66560,53391657,7,1,0
6.326757,46.46888,999,164873,51461470,3,0,0
6.645276,46.67936,1000,197645,53931701,4,0,0
6.568052,46.685993,1001,66561,53341709,9,0,0
6.576913,46.622188,1002,66562,53401638,10,0,0
6.583572,46.531378,1003,66563,53441537,148,3,0
6.393948,46.495607,1004,295961,51981499,9,1,0
6.562861,46.764219,1005,66564,53311796,3,0,0
6.634537,46.522753,1006,230420,53831527,153,3,0
6.577875,46.643786,1007,66565,53411662,19,1,0
6.583643,46.52688,1008,66566,53441532,3,1,0
6.590872,46.564718,1009,66567,53501574,3,0,0
7.031376,46.263091,1010,197651,56861236,3,1,0
6.595415,46.524269,1011,66568,53531529,14,1,0
6.603941,46.563015,1012,66569,53601572,47,1,0
6.602539,46.569302,1013,66570,53591579,3,1,0
6.598926,46.634048,1014,66571,53571651,9,0,0
