x;y;object_id;reli;b14btot;count
6.201045;46.32903;64;50471316;5;0
6.847639;46.700379;98378;55481723;21;1
6.199904;46.436079;66;50481435;3;1
6.68422;46.511399;196692;54211514;57;3
6.852597;46.484505;98380;55501483;5;0
6.214235;46.435334;68;50591434;47;1
6.852888;46.457519;98381;55501453;115;8
6.848808;46.712979;98382;55491737;3;0
7.00553;46.251301;196695;56661223;83;2
6.216736;46.43986;70;50611439;17;1
6.717454;46.853458;295009;54501894;3;2
6.859406;46.456652;98383;55551452;59;3
6.696719;46.550164;262239;54311557;8;0
6.800931;46.558892;163926;55111566;3;0
6.213057;46.60266;71;50611620;3;0
6.624401;46.590152;196697;53761602;26;1
7.210725;46.486687;295011;58251484;3;2
6.218873;46.460575;72;50631462;3;1
6.864613;46.456679;98386;55591452;124;1
6.22191;46.383236;196699;50641376;8;2
7.042422;46.883831;229471;56981926;203;2
6.869413;46.495385;98388;55631495;24;1
6.871102;46.458511;98389;55641454;37;3
6.216752;46.381381;76;50601374;40;2
6.692042;46.889278;163931;54311934;3;0
6.215556;46.434449;77;50601433;7;1
7.135194;46.485611;327788;57671483;5;0
6.866998;46.477381;98392;55611475;15;0
6.236132;46.445465;79;50761445;5;0
6.462502;46.811984;327790;52551850;8;0
6.229708;46.38332;80;50701376;67;2
6.23823;46.4095;81;50771405;11;0
6.876336;46.455838;98394;55681451;6;0
6.878738;46.727523;98395;55721753;23;0
6.243946;46.386169;83;50811379;15;0
6.236307;46.613704;295024;50791632;15;1
6.235042;46.611891;85;50781630;9;2
6.883813;46.74284;98398;55761770;26;0
6.881066;46.755421;98399;55741784;4;0
6.753439;46.601797;295025;54751614;3;1
6.238058;46.476074;86;50781479;17;1
6.266211;46.619414;87;51021638;8;1
6.957645;46.827734;229484;56331864;12;1
6.880232;46.709539;98401;55731733;3;0
6.77168;46.498452;229485;54881499;28;1
6.307549;46.453396;88;51311453;7;0
6.333449;46.459949;89;51511460;37;2
6.312843;46.511926;90;51361518;6;0
6.315097;46.466066;91;51371467;88;1
6.291419;46.477525;92;51191480;3;0
6.316095;46.669397;93;51411693;4;0
6.893076;46.473911;98406;55811471;14;2
6.505558;46.519969;229490;52841525;4;3
6.337245;46.465383;94;51541466;16;1
6.877517;46.467538;262262;55691464;16;3
6.349864;46.485297;95;51641488;3;0
6.374131;46.708638;96;51861736;4;1
6.605757;46.529743;295035;53611535;41;1
6.894459;46.465822;98409;55821462;47;9
6.354965;46.490744;97;51681494;6;0
6.893275;46.454121;98410;55811449;18;2
6.701658;46.857855;163953;54381899;4;0
6.35748;46.495266;98;51701499;5;0
6.375012;46.464844;99;51831465;3;0
6.341751;46.564388;100;51591576;3;0
6.187032;46.31718;196726;50361303;4;2
6.384954;46.489227;101;51911492;7;0
6.899259;46.375886;98414;55851362;10;0
6.945345;46.45346;229498;56211448;3;1
6.391361;46.494684;102;51961498;127;1
6.874979;46.461229;163957;55671457;3;1
6.901066;46.455958;98415;55871451;24;3
6.748783;46.864446;327813;54741906;9;1
6.925429;46.770022;262271;56081800;22;1
6.626907;46.510105;229500;53771513;30;4
6.401643;46.501975;103;52041506;19;0
6.386962;46.721352;104;51961750;35;0
6.405225;46.519101;105;52071525;3;0
6.381012;46.490989;106;51881494;6;1
6.976674;46.289869;163961;56441266;5;0
6.388791;46.492861;107;51941496;28;1
6.408572;46.617192;108;52111634;26;1
6.904909;46.462273;98421;55901458;5;1
6.789203;46.666776;196734;55031686;8;0
6.398236;46.475855;109;52011477;5;2
6.913874;46.746581;98423;55991774;9;0
6.433106;46.561634;110;52291572;3;1
6.447234;46.502382;111;52391506;4;0
6.432788;46.508553;112;52281513;3;0
6.474701;46.496321;113;52601499;29;0
7.034584;46.879305;229510;56921921;34;0
6.917823;46.473128;98427;56001470;3;1
6.460553;46.486304;115;52491488;61;2
6.908631;46.747456;98428;55951775;3;0
6.45378;46.50064;116;52441504;8;0
6.462606;46.516909;117;52511522;4;0
6.885365;46.463978;327827;55751460;9;1
6.925099;46.392199;98430;56051380;52;0
6.232209;46.446323;196744;50731446;3;1
6.486202;46.509013;118;52691513;47;4
6.4876;46.503627;119;52701507;142;3
6.490149;46.655684;120;52741676;3;0
6.925737;46.737639;98434;56081764;5;1
6.575349;46.638369;229518;53391656;8;1
6.493956;46.512676;121;52751517;11;2
6.501891;46.656681;122;52831677;3;0
6.496407;46.821265;123;52811860;32;1
6.500385;46.818599;124;52841857;26;2
6.928603;46.434495;98437;56081427;10;4
6.493724;46.824841;125;52791864;13;0
6.607047;46.530652;295064;53621536;144;3
6.930594;46.360738;98438;56091345;31;3
6.498606;46.545101;126;52791553;7;0
6.522453;46.522805;127;52971528;3;2
6.204045;46.597165;327837;50541614;10;0
6.522482;46.752207;128;53001783;52;0
6.525589;46.568711;129;53001579;5;0
6.929786;46.447094;98442;56091441;5;1
6.520844;46.694619;130;52981719;12;2
7.192492;46.486649;163986;58111484;3;0
6.511257;46.567695;131;52891578;5;1
6.527531;46.60831;132;53021623;9;1
6.935533;46.388647;98446;56131376;5;1
6.530767;46.648818;133;53051668;16;1
6.504441;46.584732;262302;52841597;16;0
6.533379;46.648839;134;53071668;6;0
6.537926;46.532825;135;53091539;23;1
7.163233;46.349847;327846;57881332;3;1
6.539199;46.534634;136;53101541;54;1
6.203039;46.412721;163992;50501409;8;1
6.553488;46.617511;138;53221633;9;0
6.604385;46.618794;163994;53611634;6;0
6.555865;46.551857;139;53231560;64;0
6.560258;46.522204;140;53261527;16;2
6.911185;46.887799;196767;55981931;6;1
6.575681;46.535816;141;53381542;265;4
6.798403;46.662331;295080;55101681;3;0
6.571626;46.707611;142;53371733;30;1
6.568039;46.767857;143;53351800;3;1
6.565436;46.766937;144;53331799;46;1
6.571914;46.526791;145;53351532;3;1
6.594586;46.828329;229542;53561867;25;1
6.94739;46.802502;98459;56251836;5;0
6.583762;46.767076;146;53471799;3;1
6.66145;46.917861;262315;54081966;3;0
6.579534;46.539444;149;53411546;170;4
6.177114;46.408837;327859;50301405;28;2
6.315116;46.465167;327860;51371466;3;1
6.839953;46.5681;164005;55411576;15;1
6.577904;46.641987;150;53411660;18;1
6.575206;46.647364;151;53391666;9;0
6.582153;46.785956;152;53461820;16;1
6.520906;46.691021;196778;52981715;18;0
6.596774;46.520681;153;53541525;19;1
6.967303;46.323114;98466;56371303;14;0
6.566279;46.795731;196780;53341831;3;0
6.598696;46.564776;154;53561574;21;1
6.590646;46.57911;155;53501590;3;1
6.992209;46.294429;295096;56561271;20;2
6.596541;46.703299;157;53561728;4;1
6.744545;46.582851;229554;54681593;6;0
6.605096;46.742045;158;53631771;28;1
7.088479;46.257885;229555;57301230;4;0
6.601597;46.545906;159;53581553;8;2
7.138506;46.357881;229556;57691341;3;1
6.508237;46.667528;164014;52881689;17;0
6.976485;46.923163;98473;56481970;6;0
6.604094;46.637684;160;53611655;7;0
6.603427;46.68086;161;53611703;38;1
6.609681;46.528872;162;53641534;89;1
7.038132;46.931491;327872;56951979;23;1
6.415031;46.620849;229559;52161638;80;3
6.615154;46.511819;163;53681515;15;1
6.981706;46.926782;98477;56521974;21;1
6.611039;46.525284;164;53651530;296;5
6.612219;46.533389;165;53661539;125;5
6.988293;46.297112;98478;56531274;28;1
6.626543;46.534391;166;53771540;324;1
6.254738;46.6067;229563;50931624;4;0
6.622884;46.777258;167;53771810;12;0
6.983012;46.927687;98481;56531975;8;1
6.628866;46.640561;168;53801658;53;2
6.691926;46.519546;229565;54271523;20;1
6.62884;46.555099;169;53791563;26;0
6.990918;46.293524;98482;56551270;14;2
6.628382;46.585682;327879;53791597;17;0
6.628921;46.549702;170;53791557;105;1
6.63592;46.517366;171;53841521;92;7
6.919426;46.44165;196797;56011435;8;1
6.63568;46.533557;172;53841539;106;2
7.002893;46.256688;98485;56641229;3;1
6.635106;46.572236;173;53841582;3;1
6.670237;46.762293;196799;54131793;3;0
6.996197;46.28275;98486;56591258;36;1
6.991039;46.909728;98487;56591955;4;0
6.63435;46.535347;174;53831541;198;1
6.675361;46.677766;327884;54161699;11;0
6.637393;46.770164;175;53881802;244;1
6.447761;46.473599;229573;52391474;3;0
6.653194;46.853935;295115;54011895;7;1
6.636256;46.846621;176;53881887;5;1
6.64641;46.512941;177;53921516;96;1
6.42609;46.518389;164032;52231524;12;1
6.641912;46.641553;178;53901659;31;4
6.64587;46.638882;179;53931656;3;3
6.99627;46.273754;98492;56591248;3;0
6.642993;46.656854;180;53911676;17;0
6.643923;46.504827;181;53901507;16;0
6.781833;46.628052;229578;54971643;3;1
6.650399;46.686592;182;53971709;8;0
6.89323;46.458619;229580;55811454;7;0
6.656781;46.516611;183;54001520;58;3
6.660212;46.54992;184;54031557;4;2
6.718322;46.494528;327894;54471495;3;2
6.664599;46.516665;196811;54061520;29;3
6.665941;46.513975;185;54071517;104;2
7.00424;46.250396;98498;56651222;3;2
6.844043;46.551929;196812;55441558;4;0
6.668547;46.513993;186;54091517;23;0
6.66815;46.541878;187;54091548;62;0
6.57783;46.56462;262355;53401574;3;0
6.671255;46.506814;188;54111509;105;3
7.016461;46.346697;164043;56751329;10;1
6.664265;46.540052;189;54061546;71;0
6.269186;46.421519;229586;51011418;97;3
6.666765;46.639025;190;54091656;24;0
6.253402;46.429453;262358;50891427;24;0
7.016496;46.342199;98503;56751324;18;3
6.664728;46.50767;191;54061510;45;4
6.678895;46.51946;295130;54171523;68;3
6.668967;46.759586;192;54121790;21;2
6.666821;46.543668;193;54081550;25;1
6.666091;46.777558;194;54101810;4;2
6.680317;46.604032;195;54191617;10;0
6.515584;46.543441;295134;52921551;4;1
6.688871;46.834383;164050;54281873;32;0
7.017179;46.254044;98508;56751226;15;3
6.676504;46.504151;196;54151506;55;1
6.680374;46.506875;197;54181509;21;1
6.679643;46.559048;198;54181567;21;1
7.01989;46.238761;98511;56771209;3;0
6.671457;46.768598;199;54141800;5;0
6.833572;46.555472;196825;55361562;4;2
6.68686;46.696734;200;54251720;5;0
7.022207;46.953023;98514;56832003;15;2
6.695292;46.559151;201;54301567;16;2
6.687372;46.847867;202;54271888;4;0
7.027601;46.247785;98515;56831219;20;0
7.021166;46.917938;98516;56821964;43;1
6.687867;46.530315;203;54241535;16;1
6.932237;46.463298;196829;56111459;3;1
6.690671;46.610398;204;54271624;6;0
6.69282;46.549239;205;54281556;60;0
6.705763;46.845288;207;54411885;24;0
6.329232;46.475202;327917;51481477;4;1
6.709636;46.559244;208;54411567;3;0
6.285731;46.438782;164063;51141437;3;0
6.705849;46.838991;209;54411878;3;0
6.706515;46.50075;210;54381502;9;0
6.709195;46.688782;211;54421711;11;0
6.699367;46.738196;212;54351766;6;0
7.027496;46.948545;98526;56871998;18;1
6.700892;46.626657;213;54351642;3;0
6.687966;46.523119;262381;54241527;4;2
7.023486;46.957526;98527;56842008;10;0
6.703238;46.550206;214;54361557;4;0
6.362367;46.57718;164069;51751590;24;1
6.70397;46.496235;215;54361497;5;1
7.037961;46.249621;98528;56911221;3;0
6.741811;46.795137;216;54681829;29;1
6.736032;46.535121;217;54611540;10;0
6.747511;46.554982;218;54701562;16;0
6.623615;46.642323;327928;53761660;4;0
7.069701;46.349582;262386;57161332;3;0
6.996087;46.296243;164073;56591273;44;4
7.038553;46.874822;98533;56951916;31;0
6.742871;46.611628;220;54671625;13;1
6.753645;46.79161;327930;54771825;3;0
7.038125;46.932391;98534;56951980;5;1
6.765967;46.5389;222;54841544;7;0
6.193255;46.328945;196848;50411316;4;1
6.606415;46.656593;327934;53631676;6;0
6.66659;46.559859;196850;54081568;9;1
6.61343;46.796081;262394;53701831;29;2
6.424854;46.51478;164082;52221520;3;0
7.044059;46.302717;98540;56961280;7;1
6.778456;46.476901;228;54931475;36;2
7.050679;46.466463;196854;57021462;3;1
6.935415;46.822241;164084;56161858;7;2
6.771592;46.505648;229;54881507;9;0
6.775625;46.601928;230;54921614;15;0
6.722182;46.498151;262398;54501499;13;2
6.777066;46.48409;231;54921483;51;1
6.730864;46.631345;262399;54581647;9;0
6.904998;46.453277;327941;55901448;18;3
7.050774;46.271256;98545;57011245;3;3
6.694705;46.50697;229629;54291509;12;4
6.773159;46.484067;233;54891483;53;2
6.649767;46.908785;196859;53991956;3;0
7.057946;46.358538;98547;57071342;3;2
6.771765;46.597408;234;54891609;3;1
6.694834;46.782247;295174;54321815;17;1
6.795715;46.668613;236;55081688;178;1
7.057777;46.938754;98550;57101987;3;1
6.655351;46.615558;196863;54001630;24;0
6.797891;46.485109;237;55081484;3;0
7.06243;46.273994;98551;57101248;19;1
6.797043;46.666821;238;55091686;115;3
7.063497;46.307281;98552;57111285;3;1
6.750153;46.757405;196865;54741787;7;0
6.791466;46.477876;239;55031476;4;0
6.467629;46.818325;327950;52591857;8;3
7.063733;46.273098;98554;57111247;14;1
6.797317;46.533684;295180;55081538;3;0
6.5695;46.596043;327953;53341609;5;0
6.802164;46.675845;244;55131696;23;0
6.808929;46.656092;245;55181674;7;1
7.063634;46.287491;98558;57111263;4;2
6.799743;46.54899;246;55101555;12;0
6.817487;46.47982;247;55231478;4;0
6.820081;46.480734;249;55251479;3;0
6.183553;46.411608;262418;50351408;23;0
6.827884;46.481676;251;55311480;6;1
6.252357;46.417746;196879;50881414;3;0
6.831841;46.477199;253;55341475;12;2
6.826562;46.483468;254;55301482;13;0
6.52747;46.611908;327964;53021627;21;1
7.07661;46.287533;98568;57211263;3;0
7.044281;46.272133;295194;56961246;3;1
6.620527;46.587425;164110;53731599;9;0
6.698638;46.505197;327967;54321507;5;1
6.845069;46.458378;260;55441454;257;9
6.504332;46.666597;164115;52851688;6;1
6.941432;46.454342;196887;56181449;18;1
7.087649;46.386521;98575;57301373;3;1
6.841022;46.707541;262;55431731;9;3
6.888787;46.511673;327974;55781513;3;0
7.055798;46.294662;327975;57051271;42;5
6.171182;46.3287;295206;50241316;45;0
7.100167;46.255222;98580;57391227;4;0
6.860698;46.457559;268;55561453;69;3
6.865886;46.459384;269;55601455;14;3
6.690834;46.504246;262437;54261506;28;2
7.09927;46.39915;98584;57391387;4;0
6.459862;46.740892;327982;52521771;7;0
6.686663;46.52311;262440;54231527;38;3
6.795758;46.665014;327983;55081684;170;0
6.59414;46.522461;164129;53521527;4;1
7.104128;46.454938;98588;57431449;5;0
6.660316;46.542724;196901;54031549;3;2
6.599478;46.68263;262445;53581705;4;0
6.583558;46.532277;164134;53441538;62;2
7.069014;46.259622;295218;57151232;3;1
7.109312;46.458552;98593;57471453;6;0
6.225669;46.389574;164135;50671383;99;1
6.873752;46.454026;281;55661449;6;0
7.011905;46.926899;262449;56751974;11;1
6.166676;46.35474;262450;50211345;35;0
6.527544;46.530043;164138;53011536;15;0
6.619503;46.74125;229681;53741770;5;1
6.876243;46.464833;285;55681461;11;0
6.88531;46.469376;288;55751466;43;2
6.8849;46.764435;289;55771794;9;0
6.686855;46.603176;295229;54241616;19;0
7.12487;46.46939;98607;57591465;8;1
6.897135;46.458638;294;55841454;3;1
6.547805;46.566188;196922;53171576;15;1
6.894322;46.349775;297;55811333;21;1
6.892754;46.764473;298;55831794;4;0
7.124214;46.357842;98611;57581341;3;1
6.230728;46.395926;196924;50711390;3;1
7.127442;46.474795;98612;57611471;19;1
6.59397;46.616918;164154;53531632;16;0
6.882484;46.490952;328011;55731490;5;0
6.568267;46.591536;328015;53331604;18;0
6.922166;46.427269;305;56031419;34;28
6.857275;46.776892;164161;55561808;8;1
6.497655;46.824873;229703;52821864;72;2
6.274717;46.406282;295245;51051401;5;0
6.73453;46.550404;164162;54601557;18;0
6.996175;46.285449;229704;56591261;24;1
7.134623;46.355172;98620;57661338;4;3
6.40687;46.501123;295248;52081505;124;1
6.614976;46.523513;196936;53681528;4;3
6.516044;46.516456;295249;52921521;78;1
6.726884;46.536863;164166;54541542;15;0
7.122255;46.471182;196939;57571467;21;0
6.927666;46.395808;314;56071384;4;3
6.735607;46.668258;229712;54621688;30;1
6.634668;46.777341;196941;53861810;132;1
6.933522;46.465102;315;56121461;3;0
6.929749;46.867193;320;56121908;6;0
6.199411;46.457665;196949;50481459;6;0
6.25694;46.505961;229720;50931512;3;0
6.936743;46.820447;325;56171856;19;1
6.935449;46.818643;326;56161854;231;1
6.56143;46.530309;295265;53271536;22;1
6.166782;46.350243;328037;50211340;3;0
6.936112;46.74758;328;56161775;3;0
7.105002;46.312809;262496;57431291;3;0
7.062423;46.274893;196954;57101249;12;2
6.285024;46.655592;196956;51171678;3;0
6.932778;46.824028;330;56141860;7;0
6.937527;46.454325;332;56151449;3;1
7.024638;46.296351;295274;56811273;9;0
7.067588;46.278509;196961;57141253;3;2
6.646042;46.538127;196964;53921544;9;1
6.871149;46.454013;262508;55641449;31;1
6.697466;46.781364;229739;54341814;11;1
6.949444;46.431888;342;56241424;3;2
6.633909;46.56503;196969;53831574;15;1
6.549045;46.808193;164199;53211845;24;1
6.947218;46.821392;345;56251857;23;0
6.592836;46.522451;328055;53511527;11;1
6.847545;46.470085;196972;55461467;106;5
6.963455;46.317701;347;56341297;126;5
6.769166;46.596493;229745;54871608;79;1
6.963156;46.351883;348;56341335;4;1
6.957003;46.313176;349;56291292;55;2
6.297346;46.443398;262518;51231442;8;0
6.93086;46.471388;196976;56101468;5;0
6.912981;46.435323;328061;55961428;42;20
6.42545;46.55257;196979;52231562;6;3
6.630646;46.78361;295293;53831817;191;1
7.09697;46.351466;262523;57371334;3;1
6.632022;46.779122;196982;53841812;221;3
6.970281;46.881759;356;56431924;3;1
6.843767;46.577116;164213;55441586;12;1
7.202903;46.48847;98671;58191486;5;1
6.608523;46.774455;229758;53661807;8;1
6.449034;46.54648;262531;52411555;28;1
6.662189;46.775732;229760;54071808;27;0
6.834606;46.46282;164219;55361459;6;4
6.999923;46.303455;364;56621281;5;1
6.930893;46.467789;262533;56101464;3;1
6.209469;46.588227;164223;50581604;3;1
6.204339;46.412735;262537;50511409;8;1
6.781217;46.571374;164225;54961580;3;2
7.00096;46.335843;370;56631317;4;3
6.942773;46.877145;328082;56221919;11;0
6.899366;46.365092;295311;55851350;3;1
6.865848;46.462982;229770;55601459;8;1
6.623801;46.543368;196999;53751550;370;0
6.635467;46.547949;197001;53841555;24;0
6.2207;46.437203;295314;50641436;12;1
6.628048;46.520908;295315;53781525;18;16
6.513617;46.658576;262544;52921679;120;2
7.061007;46.29198;164232;57091268;3;2
7.013366;46.244134;380;56721215;25;0
7.009358;46.916994;381;56731963;9;0
6.361298;46.499801;229779;51731504;12;0
7.012034;46.248627;382;56711220;78;1
6.450562;46.819978;295323;52461859;3;0
6.284181;46.511639;229783;51141518;4;1
6.160499;46.341175;229787;50161330;8;1
6.527546;46.60741;295329;53021622;65;1
6.863349;46.453074;197017;55581448;67;3
6.255853;46.496053;328101;50921501;9;0
6.35459;46.704855;164247;51711732;3;0
7.031947;46.881095;393;56901923;10;0
6.211797;46.370532;229791;50561362;19;0
6.25723;46.612124;328105;50951630;6;1
6.22624;46.480447;229792;50691484;3;0
6.489922;46.519839;229793;52721525;7;0
6.463141;46.487226;164253;52511489;3;1
6.779266;46.624439;295337;54951639;14;0
7.051962;46.469166;402;57031465;10;1
7.048903;46.351311;404;57001334;3;0
6.680972;46.557257;328114;54191565;56;1
6.227823;46.467868;197030;50701470;9;0
6.812989;46.531072;164260;55201535;7;0
7.041124;46.882027;405;56971924;3;2
7.043813;46.873041;406;56991914;6;0
7.048173;46.272146;407;56991246;3;2
6.829792;46.543757;262576;55331549;3;0
6.890463;46.474798;164267;55791472;7;1
7.050359;46.874862;412;57041916;3;0
6.676034;46.630092;229809;54161646;10;1
6.847456;46.478181;328122;55461476;26;1
6.334769;46.459062;262581;51521459;26;2
7.057733;46.945051;413;57101994;23;0
6.373681;46.598878;197040;51841614;36;1
7.062174;46.310875;415;57101289;4;0
6.632556;46.655881;262585;53831675;21;0
7.063615;46.29019;417;57111266;6;3
7.055157;46.937846;418;57081986;5;1
7.149558;46.478452;229816;57781475;8;0
6.620133;46.613511;164277;53731628;8;1
6.679084;46.505967;197049;54171508;11;1
6.49443;46.635029;164284;52771653;19;1
6.640673;46.637046;229830;53891654;3;1
6.915148;46.750185;164289;56001778;3;0
6.318801;46.664925;164290;51431688;6;1
7.081823;46.283952;435;57251259;3;0
6.777121;46.479592;295375;54921478;49;2
6.562873;46.60229;229833;53291616;15;2
6.540592;46.529247;262606;53111535;5;2
6.763902;46.60006;262609;54831612;15;1
7.089781;46.25699;442;57311229;3;1
7.094115;46.391938;229842;57351379;3;1
6.574325;46.784097;229847;53401818;11;1
6.458339;46.536664;229848;52481544;3;0
6.708843;46.908277;328163;54441955;3;0
6.503168;46.582923;328164;52831595;7;0
6.63467;46.513758;164310;53831517;110;3
6.525165;46.51653;328167;52991521;3;1
7.105424;46.455842;458;57441450;5;0
6.677693;46.512255;229856;54161515;4;1
6.647108;46.554328;262629;53931562;3;0
7.030287;46.926966;197087;56891974;6;0
7.110619;46.457656;462;57481452;6;0
6.736306;46.715041;295406;54631740;19;1
6.63122;46.570409;295409;53811580;3;0
6.795041;46.505783;164325;55061507;3;0
6.863311;46.456672;197097;55581452;66;2
6.271374;46.622166;197098;51061641;5;3
6.850002;46.483592;229869;55481482;3;1
6.522198;46.691931;328183;52991716;7;0
6.334806;46.457263;328188;51521457;73;1
6.413674;46.623535;262649;52151641;3;0
6.899326;46.500029;262652;55861500;3;0
7.106918;46.424361;262654;57451415;3;0
7.130716;46.35696;489;57631340;5;2
7.028981;46.926062;295429;56881973;6;0
7.130711;46.35786;491;57631341;3;2
6.949052;46.331133;328202;56231312;5;0
6.468976;46.52506;328203;52561531;21;2
6.346375;46.464572;229890;51611465;48;2
6.206307;46.440647;328204;50531440;4;1
6.839704;46.708434;295433;55421732;78;3
6.604899;46.585513;295434;53611597;65;3
7.139161;46.474826;499;57701471;18;1
6.862336;46.548425;262669;55581554;5;0
7.141765;46.474833;503;57721471;25;1
6.772361;46.654985;164360;54901673;14;0
7.052839;46.345927;262676;57031328;5;1
6.641334;46.769292;229905;53911801;27;2
6.219014;46.454279;164367;50631455;48;1
6.568066;46.685094;197139;53341708;5;0
6.527762;46.749551;295462;53041780;6;0
7.156747;46.348032;229921;57831330;46;1
6.706605;46.686967;229922;54401709;12;0
7.042788;46.299115;197151;56951276;21;0
7.167121;46.351656;528;57911334;6;0
7.078788;46.35051;197156;57231333;3;0
6.495369;46.50639;295473;52761510;12;3
6.847855;46.680589;262704;55481701;3;1
6.636406;46.748567;229933;53871778;16;1
6.606747;46.635005;197165;53631652;45;1
6.151748;46.381562;295483;50101375;12;1
6.385829;46.712345;229943;51951740;13;0
6.202014;46.457694;328256;50501459;12;0
6.859776;46.543914;197179;55561549;4;1
6.929676;46.458788;164408;56091454;3;0
7.185267;46.360694;554;58051344;3;0
6.897314;46.440647;164409;55841434;93;2
6.455262;46.490757;262723;52451493;3;0
7.195081;46.490253;556;58131488;3;0
6.234049;46.422051;328267;50741419;15;0
6.379326;46.710486;262727;51901738;72;1
6.706164;46.623093;229956;54391638;23;1
6.616063;46.795201;229958;53721830;27;2
7.196391;46.488456;563;58141486;4;0
7.032694;46.260397;295504;56871233;9;2
6.660585;46.614694;229963;54041629;20;0
7.20031;46.485766;567;58171483;10;0
6.64054;46.646041;164425;53891664;28;1
6.569011;46.707591;262738;53351733;12;1
6.83696;46.485322;197197;55381484;8;0
7.082914;46.91095;295510;57291956;3;0
6.465342;46.509736;229969;52531514;18;0
6.417816;46.473333;328289;52161474;4;1
6.271342;46.442234;164439;51031441;25;1
7.066309;46.275806;197212;57131250;12;1
6.952597;46.806123;328297;56291840;5;0
6.616429;46.513628;262756;53691517;79;0
6.202055;46.455895;197215;50501457;6;0
6.477051;46.510735;328300;52621515;16;1
6.636;46.511968;262758;53841515;168;2
6.637037;46.529968;164446;53851535;4;1
6.259428;46.511385;262759;50951518;20;0
6.402834;46.644129;164448;52071664;5;0
7.060865;46.873098;295533;57121914;3;0
6.227225;46.436373;229991;50691435;3;0
6.599931;46.569283;197221;53571579;5;1
6.583359;46.54487;164451;53441552;3;1
6.871177;46.451314;262765;55641446;7;1
6.679059;46.507766;328309;54171510;24;1
6.839664;46.476341;295539;55401474;3;3
6.689971;46.755227;262769;54281785;3;1
6.91822;46.431749;197227;56001424;3;11
6.557271;46.545571;164457;53241553;3;5
6.440539;46.51222;197230;52341517;4;0
6.560248;46.844263;262773;53301885;3;0
7.008237;46.236918;197232;56681207;3;0
6.233548;46.386059;262775;50731379;257;1
6.690883;46.500648;197233;54261502;49;2
6.609847;46.773565;262776;53671806;11;1
6.306366;46.510063;328322;51311516;31;1
7.089164;46.353242;295553;57311336;3;1
6.940898;46.796177;295556;56201829;9;1
6.660249;46.638081;197243;54041655;3;1
6.680399;46.505076;328327;54181507;50;2
6.77189;46.481361;230015;54881480;12;2
7.01207;46.244129;262787;56711215;7;0
6.777326;46.569553;197247;54931578;6;0
6.648963;46.516557;295561;53941520;44;4
6.416548;46.471523;230019;52151472;9;0
6.208159;46.416376;197248;50541413;14;1
6.26318;46.518621;295562;50981526;9;0
6.883535;46.388404;295564;55731376;3;0
6.717502;46.84986;230026;54501890;23;2
6.772981;46.604611;295569;54901617;6;0
6.332166;46.459037;328344;51501459;131;5
6.658235;46.777505;328350;54041810;279;1
6.521929;46.630755;328352;52981648;6;0
6.61808;46.834797;328353;53741874;55;1
6.786217;46.589395;262812;55001600;5;1
6.190448;46.39459;328355;50401389;31;1
6.753803;46.573012;328356;54751582;13;1
6.66088;46.775724;262818;54061808;20;0
6.663193;46.523852;262823;54051528;39;2
6.335906;46.46717;328368;51531468;9;1
7.123526;46.476583;164513;57581473;3;0
6.242666;46.385256;295597;50801378;13;4
7.066949;46.372062;295603;57141357;3;0
6.685844;46.769594;197290;54251801;3;0
6.674947;46.522132;197296;54141526;48;4
6.364545;46.467444;328382;51751468;68;1
6.654228;46.512995;164528;53981516;71;4
6.642577;46.773798;197299;53921806;129;1
6.164289;46.345716;262842;50191335;13;1
6.228409;46.383306;262844;50691376;42;1
6.545449;46.550876;262846;53151559;94;0
6.824039;46.476257;197307;55281474;40;0
6.790401;46.566929;197308;55031575;3;0
6.519862;46.521885;197310;52951527;3;2
6.170258;46.368275;295624;50241360;3;0
7.011809;46.277412;230083;56711252;7;0
6.643751;46.516521;197318;53901520;89;3
6.958214;46.323076;262861;56301303;9;1
6.638953;46.576761;230090;53871587;18;0
6.19309;46.33614;197321;50411324;62;1
7.024967;46.253173;197323;56811225;20;4
6.883619;46.76173;295639;55761791;11;0
6.620202;46.522651;328411;53721527;4;6
7.013863;46.346687;230101;56731329;19;2
6.277821;46.504377;164559;51091510;5;0
6.703739;46.513326;197331;54361516;22;3
6.636704;46.552456;262881;53851560;46;0
6.172144;46.398885;295652;50261394;58;2
6.834435;46.478112;262882;55361476;7;2
6.435852;46.624632;164572;52321642;28;1
6.451404;46.488024;328429;52421490;36;0
6.797955;46.479712;164574;55081478;10;0
6.707025;46.848894;197347;54421889;9;1
6.342983;46.567999;262893;51601580;3;0
6.969954;46.316828;164580;56391296;45;3
6.671781;46.837868;262894;54151877;23;2
6.883649;46.504451;197353;55741505;17;1
6.581942;46.552057;164585;53431560;25;1
6.753479;46.701651;164587;54761725;18;1
6.518635;46.517377;295672;52941522;3;1
6.577056;46.531328;230131;53391537;293;0
6.502952;46.519947;328444;52821525;33;3
6.493785;46.597239;295674;52761611;6;0
6.488612;46.594497;164591;52721608;9;0
6.516888;46.543451;164592;52931551;5;0
6.651596;46.514776;262909;53961518;93;3
7.189896;46.484844;262912;58091482;25;1
6.200254;46.591726;328457;50511608;16;0
6.660287;46.635383;328458;54041652;42;1
6.659519;46.779313;230146;54051812;4;2
6.761674;46.569461;262918;54811578;7;0
6.343226;46.491531;262922;51591495;3;0
6.955545;46.331161;262925;56281312;63;0
